WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100006387,urn:lsid:ipni.org:names:77375779-1,× Cicuca,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-4100006388,urn:lsid:ipni.org:names:77375780-1,× Ozodes,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-4100006389,urn:lsid:ipni.org:names:77375781-1,× Psepaurea,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087879,urn:lsid:ipni.org:names:77375863-1,× Chrysania konoana,(Makino) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Chrysanthemum konoanum Makino,(Makino)
wfo-1000087880,urn:lsid:ipni.org:names:77375864-1,× Chrysania marginata,(Miq.) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Pyrethrum marginatum Miq.,(Miq.)
wfo-1000087881,urn:lsid:ipni.org:names:77375865-1,× Chrysania todaiensis,(H.Ohashi & Yonek.) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Chrysanthemum × todaiense H.Ohashi & Yonek.,(H.Ohashi & Yonek.)
wfo-1000087882,urn:lsid:ipni.org:names:77375866-1,× Cicuca favratii,(Wilczek) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Cicerbita favratii Wilczek,(Wilczek)
wfo-1000087883,urn:lsid:ipni.org:names:77375867-1,× Ozodes purdiei,(Petrie) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Helichrysum purdiei Petrie,(Petrie)
wfo-1000087884,urn:lsid:ipni.org:names:77375868-1,Pericallis × andersonii,(Pépin) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Cineraria × andersonii Pépin,(Pépin)
wfo-1000087885,urn:lsid:ipni.org:names:77375869-1,Pilosella × astrotricha,(Nägeli & Peter) Z.H.Feng,Plant 14(1): 5. 2026 [26 Jan 2026] [epublished],,Asteraceae Hieracium pilosella L. subsp. astrotrichum Nägeli & Peter,(Nägeli & Peter)
wfo-1000087886,urn:lsid:ipni.org:names:77375870-1,× Psepaurea hybrida,(Heydt) Z.H.Feng,"Plant 14(1): 5. 2026 [27 Jan 2026] , as 'hybridus' [epublished]",,Asteraceae × Centaureopappus hybridus Heydt,(Heydt)
wfo-1000087887,urn:lsid:ipni.org:names:77375871-1,Ptilostemon × sprengeri,(Wittm.) Z.H.Feng,Plant 14(1): 5. 2026 [27 Jan 2026] [epublished],,Asteraceae Chamaepeuce × sprengeri Wittm.,(Wittm.)
