WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000083782,urn:lsid:ipni.org:names:77367831-1,Hellwigia salomonensis,(B.L.Burtt & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 264. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia salomonensis B.L.Burtt & R.M.Sm.,(B.L.Burtt & R.M.Sm.)
wfo-1000083783,urn:lsid:ipni.org:names:77367832-1,Hellwigia unilateralis,(B.L.Burtt & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 266. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia unilateralis B.L.Burtt & R.M.Sm.,(B.L.Burtt & R.M.Sm.)
wfo-1000083784,urn:lsid:ipni.org:names:77367834-1,Hellwigia velutina,(P.Royen) Senjaya & A.D.Poulsen,PhytoKeys 261: 266. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Kolowratia velutina P.Royen,(P.Royen)
wfo-1000083785,urn:lsid:ipni.org:names:77367835-1,Hellwigia vitiensis,(Seem.) Senjaya & A.D.Poulsen,PhytoKeys 261: 266. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia vitiensis Seem.,(Seem.)
wfo-1000083786,urn:lsid:ipni.org:names:77367836-1,Hellwigia vulcanica,(Elmer) Senjaya & A.D.Poulsen,PhytoKeys 261: 266. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia vulcanica Elmer,(Elmer)
wfo-1000083787,urn:lsid:ipni.org:names:77367837-1,Hellwigia werneri,(Lauterb. ex Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 266. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia werneri Lauterb. ex Valeton,(Lauterb. ex Valeton)
wfo-1000083788,urn:lsid:ipni.org:names:77367838-1,Hellwigia womersleyi,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 267. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia womersleyi R.M.Sm.,(R.M.Sm.)
wfo-1000083790,urn:lsid:ipni.org:names:77367841-1,Hellwigia coeruleoviridis,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 252. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia coeruleoviridis K.Schum.,(K.Schum.)
wfo-0000338698,urn:lsid:ipni.org:names:77367842-1,Alpinia porphyrocarpa,Ridl.,"Trans. Linn. Soc. London, Bot. 9: 213. 1916 ",,,
wfo-1000083791,urn:lsid:ipni.org:names:77367843-1,Hellwigia porphyrocarpa,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 262. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia porphyrocarpa Ridl.,(Ridl.)
wfo-1000083889,urn:lsid:ipni.org:names:77368271-1,Curcuma sirirugsae,Saensouk & Rakarcha,Trop. J. Nat. Prod. Res. 8(4): 6776. 2024 [1 May 2024] [epublished],,,
wfo-0000451823,urn:lsid:ipni.org:names:872690-1,Kaempferia kirkii,(Hook.f.) Wittm. & Perring,Gartenflora 41: 57. t. 1364. 1892 ,isonym,Zingiberaceae Cienkowskia kirkii Hook.f.,(Hook.f.)
wfo-1000083992,urn:lsid:ipni.org:names:77242648-1,Kaempferia kirkii,(Hook.f.) Pynaert,Nursery Cat. (Éd. Pynaert-van Geert) 1888(Suppl.): 18. ,isonym,Zingiberaceae Cienkowskia kirkii Hook.f.,(Hook.f.)
wfo-0000553592,urn:lsid:ipni.org:names:911459-1,Siphonochilus kirkii,(Hook.f.) B.L.Burtt,Notes Roy. Bot. Gard. Edinburgh 40(2): 372. 1982 ,,Zingiberaceae Cienkowskia kirkii Hook.f.,(Hook.f.)
wfo-0000338411,urn:lsid:ipni.org:names:795241-1,Alpinia coeruleoviridis,K.Schum.,"Bot. Jahrb. Syst. 27(3): 293. 1899 [15 Sep 1899] , as 'coeruleo-viridis'",,,
