WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078680,urn:lsid:ipni.org:names:77357701-1,Sclerochloa harcusiana,(A.R.Williams) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia harcusiana A.R.Williams,(A.R.Williams)
wfo-1000078681,urn:lsid:ipni.org:names:77357702-1,Sclerochloa glaucescens,(Phil.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Catabrosa glaucescens Phil.,(Phil.)
wfo-1000078682,urn:lsid:ipni.org:names:77357703-1,Sclerochloa groenlandica,(T.J.Sørensen) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia groenlandica T.J.Sørensen,(T.J.Sørensen)
wfo-1000078683,urn:lsid:ipni.org:names:77357704-1,Sclerochloa hauptiana,(V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis hauptiana V.I.Krecz.,(V.I.Krecz.)
wfo-1000078684,urn:lsid:ipni.org:names:77357705-1,Sclerochloa kamtschatica,(Holmb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia kamtschatica Holmb.,(Holmb.)
wfo-1000078685,urn:lsid:ipni.org:names:77357706-1,Sclerochloa jeholensis,(Kitag.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia jeholensis Kitag.,(Kitag.)
wfo-1000078686,urn:lsid:ipni.org:names:77357707-1,Sclerochloa iberica,(Wolley-Dod) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis iberica Wolley-Dod,(Wolley-Dod)
wfo-1000078687,urn:lsid:ipni.org:names:77357708-1,Sclerochloa intermedia,(Schur) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis intermedia Schur,(Schur)
wfo-1000078688,urn:lsid:ipni.org:names:77357709-1,Sclerochloa jenisseiensis,(Roshev.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis jenisseiensis Roshev.,(Roshev.)
wfo-1000078689,urn:lsid:ipni.org:names:77357710-1,Sclerochloa howellii,(J.I.Davis) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia howellii J.I.Davis,(J.I.Davis)
wfo-1000078690,urn:lsid:ipni.org:names:77357711-1,Sclerochloa kashmiriana,(Bor) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia kashmiriana Bor,(Bor)
wfo-1000078691,urn:lsid:ipni.org:names:77357712-1,Sclerochloa himalaica,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia himalaica Tzvelev,(Tzvelev)
wfo-1000078692,urn:lsid:ipni.org:names:77357713-1,Sclerochloa koeieana,(Melderis) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia koeieana Melderis,(Melderis)
wfo-1000078693,urn:lsid:ipni.org:names:77357715-1,Sclerochloa hispanica,(Julià & J.M.Monts.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia hispanica Julià & J.M.Monts.,(Julià & J.M.Monts.)
wfo-1000078702,urn:lsid:ipni.org:names:77357739-1,Sclerochloa kuenlunica,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia kuenlunica Tzvelev,(Tzvelev)
wfo-1000078703,urn:lsid:ipni.org:names:77357740-1,Sclerochloa ladakhensis,(H.Hartmann) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa ladakhensis H.Hartmann,(H.Hartmann)
wfo-1000078704,urn:lsid:ipni.org:names:77357741-1,Sclerochloa ladyginii,(Ivanova ex Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia ladyginii Ivanova ex Tzvelev,(Ivanova ex Tzvelev)
wfo-1000078705,urn:lsid:ipni.org:names:77357742-1,Sclerochloa leiolepis,(L.Liu) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia leiolepis L.Liu,(L.Liu)
wfo-1000078706,urn:lsid:ipni.org:names:77357743-1,Sclerochloa lemmonii,(Vasey) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa lemmonii Vasey,(Vasey)
