WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084836,urn:lsid:ipni.org:names:77369362-1,Triticum candidum,Witten,Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten 6: 397. 1830 ,,,
wfo-1200114838,urn:lsid:ipni.org:names:77369363-1,Secale cereale var. grandiflorum,Witten,Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten 6: 398. 1830 ,,,
wfo-1000084940,urn:lsid:ipni.org:names:77369610-1,Schizachyrium bolivianum,M.T.Martinez & Renvoize,Revista Soc. Boliv. Bot. 14(1): 72. 2025 [06 Aug 2025] [epublished],,,
wfo-1000084968,urn:lsid:ipni.org:names:77369820-1,Phyllostachys pianmaensis,(T.P.Yi & L.Yang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania pianmaensis T.P.Yi & L.Yang,(T.P.Yi & L.Yang)
wfo-1000084969,urn:lsid:ipni.org:names:77369821-1,Phyllostachys planata,(Stapleton) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Himalayacalamus planatus Stapleton,(Stapleton)
wfo-1000084967,urn:lsid:ipni.org:names:77369822-1,Phyllostachys petelotii,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria petelotii A.Camus,(A.Camus)
wfo-1000084970,urn:lsid:ipni.org:names:77369823-1,Phyllostachys pleniculmis,(Hand.-Mazz.) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] ,,Poaceae Arundinaria pleniculmis Hand.-Mazz.,(Hand.-Mazz.)
wfo-1000084971,urn:lsid:ipni.org:names:77369824-1,Phyllostachys plurisetosa,(T.H.Wen) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia plurisetosa T.H.Wen,(T.H.Wen)
wfo-1000084972,urn:lsid:ipni.org:names:77369826-1,Phyllostachys polystachya,(Kurz ex Gamble) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria polystachya Kurz ex Gamble,(Kurz ex Gamble)
wfo-1000084973,urn:lsid:ipni.org:names:77369827-1,Phyllostachys polytricha,(Hsueh & T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania polytricha Hsueh & T.P.Yi,(Hsueh & T.P.Yi)
wfo-1000084974,urn:lsid:ipni.org:names:77369828-1,Phyllostachys porcata,(Stapleton) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Himalayacalamus porcatus Stapleton,(Stapleton)
wfo-1000085010,urn:lsid:ipni.org:names:77369843-1,Bambusa pervariabiloides,"J.B.Ni, Yu L.Huang bis, Y.H.Tong & W.B.Liao",World Bamboo Rattan 22: 83. 2024 [31 Jan 2024] ,,,
