WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000083133,urn:lsid:ipni.org:names:77365239-1,Phyllostachys lipingensis,"(Zhi Yang, Zhi X.Zhang & Y.H.Tong) D.L.Fu",Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,"Poaceae Yushania lipingensis Zhi Yang, Zhi X.Zhang & Y.H.Tong","(Zhi Yang, Zhi X.Zhang & Y.H.Tong)"
wfo-1000083134,urn:lsid:ipni.org:names:77365240-1,Phyllostachys macrophylla,(Hsueh & T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,Poaceae Qiongzhuea macrophylla Hsueh & T.P.Yi,(Hsueh & T.P.Yi)
wfo-1000083135,urn:lsid:ipni.org:names:77365241-1,Phyllostachys liboana,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083136,urn:lsid:ipni.org:names:77365242-1,Phyllostachys linerifolia,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083137,urn:lsid:ipni.org:names:77365243-1,Phyllostachys linguica,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083138,urn:lsid:ipni.org:names:77365244-1,Phyllostachys liuzhica,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083139,urn:lsid:ipni.org:names:77365245-1,Phyllostachys longinoda,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083140,urn:lsid:ipni.org:names:77365246-1,Phyllostachys lushuica,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083141,urn:lsid:ipni.org:names:77365247-1,Phyllostachys macrofolia,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 97. 2024 [2 Apr 2024] [epublished],,,
wfo-1200114001,urn:lsid:ipni.org:names:77365249-1,Triticum breviaristatum,Szeglow,Khoz. Bot. 1(Otd. 1): 146. 1828 ,,,
wfo-1200114002,urn:lsid:ipni.org:names:77365250-1,Triticum chinense,Shcheglov,Khoz. Bot. 1(Otd. 1): 146. 1828 ,,,
wfo-1200114004,urn:lsid:ipni.org:names:77365284-1,Isachne albens subsp. buettneri,(Hack.) Vande Kerkhof & Sosef,"Fl. Afrique Centr., Gramin. Tribu XXIII-XXVI 28. 2025 [Apr 2025] ",,Poaceae Isachne buettneri Hack.,(Hack.)
wfo-1200113919,urn:lsid:ipni.org:names:77365285-1,Phragmites karka subsp. mauritianus,(Kunth) O.Robert & Sosef,"Fl. Afrique Centr., Gramin. Tribu XXIII-XXVI 16. 2025 [Apr 2025] ",,Poaceae Phragmites mauritianus Kunth,(Kunth)
wfo-1000083170,urn:lsid:ipni.org:names:77365295-1,Arundinella bulbifera,"Shaju, Ratheesh, Sunil, Rijuraj & Rajendrapr.",Korean J. Pl. Taxon. 55(2): 82. 2025 [30 Jun 2025] Entered via registration/additional info added and released,,,
wfo-1000083186,urn:lsid:ipni.org:names:77365417-1,Phyllostachys maguanensis,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083187,urn:lsid:ipni.org:names:77365418-1,Phyllostachys mcclureana,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083188,urn:lsid:ipni.org:names:77365419-1,Phyllostachys microfolia,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,,
wfo-1200114008,urn:lsid:ipni.org:names:77365420-1,Phyllostachys microphylla,G.H.Lai ex D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],isonym,,
wfo-1000083189,urn:lsid:ipni.org:names:77365421-1,Phyllostachys midana,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083190,urn:lsid:ipni.org:names:77365422-1,Phyllostachys muchuanensis,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083191,urn:lsid:ipni.org:names:77365423-1,Phyllostachys multihirsuta,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,,
wfo-1000083197,urn:lsid:ipni.org:names:77365549-1,Phyllostachys masamuneana,(Makino) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Pleioblastus masamuneanus Makino,(Makino)
wfo-1000083198,urn:lsid:ipni.org:names:77365550-1,Phyllostachys melanostachys,(Hand.-Mazz.) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria melanostachys Hand.-Mazz.,(Hand.-Mazz.)
wfo-1000083199,urn:lsid:ipni.org:names:77365551-1,Phyllostachys maling,(Gamble) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria maling Gamble,(Gamble)
wfo-1000083200,urn:lsid:ipni.org:names:77365552-1,Phyllostachys marojejyensis,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria marojejyensis A.Camus,(A.Camus)
wfo-1000083201,urn:lsid:ipni.org:names:77365553-1,Phyllostachys megalophylla,(Makino & Uchida) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Sasa megalophylla Makino & Uchida,(Makino & Uchida)
wfo-1000083202,urn:lsid:ipni.org:names:77365554-1,Phyllostachys mali,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia mali T.P.Yi,(T.P.Yi)
wfo-1000083203,urn:lsid:ipni.org:names:77365555-1,Phyllostachys megalothyrsa,(Hand.-Mazz.) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria megalothyrsa Hand.-Mazz.,(Hand.-Mazz.)
wfo-1000083204,urn:lsid:ipni.org:names:77365556-1,Phyllostachys melicoidea,(Keng f.) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Drepanostachyum melicoideum Keng f.,(Keng f.)
wfo-1000083205,urn:lsid:ipni.org:names:77365557-1,Phyllostachys matsunoi,(Nakai) D.L.Fu,Amer. J. Agric. Forest. 12(2): 98. 2024 [2 Apr 2024] [epublished],,Poaceae Pleioblastus matsunoi Nakai,(Nakai)
