WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000077644,urn:lsid:ipni.org:names:77354834-1,Taraxacum peracre,Kirschner & Štěpánek,Phytotaxa 679(1): 54. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077645,urn:lsid:ipni.org:names:77354836-1,Taraxacum seminudum,Kirschner & Štěpánek,Phytotaxa 679(1): 56. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077646,urn:lsid:ipni.org:names:77354837-1,Taraxacum sublateritium,Kirschner & Štěpánek,Phytotaxa 679(1): 66. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077647,urn:lsid:ipni.org:names:77354838-1,Taraxacum tortisquameum,Kirschner & Štěpánek,Phytotaxa 679(1): 78. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077648,urn:lsid:ipni.org:names:77354839-1,Taraxacum xiphodon,Kirschner & Štěpánek,Phytotaxa 679(1): 82. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077649,urn:lsid:ipni.org:names:77354840-1,Taraxacum subtrigonum,Kirschner & Štěpánek,Phytotaxa 679(1): 91. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077650,urn:lsid:ipni.org:names:77354841-1,Taraxacum crassicarpum,Kirschner & Štěpánek,Phytotaxa 679(1): 96. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077651,urn:lsid:ipni.org:names:77354842-1,Taraxacum abhorrens,Kirschner & Štěpánek,Phytotaxa 679(1): 111. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077652,urn:lsid:ipni.org:names:77354843-1,Taraxacum mimosiflorum,Kirschner & Štěpánek,Phytotaxa 679(1): 119. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077653,urn:lsid:ipni.org:names:77354844-1,Taraxacum pseudocompitale,Kirschner & Štěpánek,Phytotaxa 679(1): 124. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077654,urn:lsid:ipni.org:names:77354845-1,Taraxacum desolatum,Kirschner & Štěpánek,Phytotaxa 679(1): 127. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077655,urn:lsid:ipni.org:names:77354846-1,Taraxacum pseudoceratoides,Kirschner & Štěpánek,Phytotaxa 679(1): 130. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077877,urn:lsid:ipni.org:names:77355084-1,Crepidium ventilabrum,(Rchb.f.) Ormerod & Juswara,Harvard Pap. Bot. 29(2): 292. 2024 [31 Dec 2024] [epublished],,Orchidaceae Microstylis ventilabrum Rchb.f.,(Rchb.f.)
wfo-1200110307,urn:lsid:ipni.org:names:77355098-1,Hieracium floribundum subsp. stipitiflorum,Nägeli & Peter,Hierac. Mitt.-Eur. 1: 699. 1885 ,,,
wfo-1000077896,urn:lsid:ipni.org:names:77355210-1,Youngia lushanensis,"X.H.Xiong, Y.L.Peng, X.M.Pu, L.J.Cheng & W.B.Ju",Frontiers Pl. Sci. (Online journal) 15-1453759: 9. 2024 [4 Dec 2024] [epublished],,,
wfo-1000077898,urn:lsid:ipni.org:names:77355234-1,Pilosella stipitiflora,(Nägeli & Peter) Sennikov,Plants [Basel] 13(10)-1301: 9. 2024 [8 May 2024] [epublished],,Asteraceae Hieracium floribundum Wimm. & Grab. subsp. stipitiflorum Nägeli & Peter,(Nägeli & Peter)
wfo-1000077906,urn:lsid:ipni.org:names:77355242-1,Saussurea qilangii,Y.S.Chen & Q.L.Gan,Phytotaxa 681(2): 229. 2025 [13 Jan 2025] [epublished],,,
wfo-0000075822,urn:lsid:ipni.org:names:77355245-1,Helichrysum benthamii var. stenocladum,(Baker) Humbert,"Mém. Soc. Linn. Normandie 25: 77. 1923 , as 'H. Benthami var. stenocladum'.",,Asteraceae Aphelexis stenoclada Baker,(Baker)
wfo-0001440911,urn:lsid:ipni.org:names:77355265-1,Elytropappus glandulosus var. microphyllus,DC.,Prodr. [A. P. de Candolle] 6: 256. 1838 [early Jan 1838] ,,,
wfo-0000112495,urn:lsid:ipni.org:names:77355266-1,Elytropappus glandulosus var. pallens,DC.,Prodr. [A. P. de Candolle] 6: 256. 1838 [early Jan 1838] ,,,
wfo-1000077923,urn:lsid:ipni.org:names:77355290-1,Calea breviflora,V.R.Bueno & M.S.Silva,Phytotaxa 682(1): 93. 2025 [16 Jan 2025] [epublished],,,
wfo-1000078746,urn:lsid:ipni.org:names:77355476-1,Gynoxys yasgolgensis,Revilla & Cor.-Castro,Phytotaxa 684(2): 140. 2025 [11 Feb 2025] [epublished],,,
wfo-1000077958,urn:lsid:ipni.org:names:77355478-1,Leucanthemum ruscinonense,"(Jeanb. & Timb.-Lagr.) Oberpr., T.Ott & Vogt",Biology (Basel) 12(2)-288: 21. 2023 [10 Feb 2023] [epublished],,Asteraceae Leucanthemum palmatum Lam. var. ruscinonense Jeanb. & Timb.-Lagr.,(Jeanb. & Timb.-Lagr.)
wfo-1200110343,urn:lsid:ipni.org:names:77355598-1,Leucanthemum delarbrei subsp. meridionale,"(Le Grand) Oberpr., T.Ott & Vogt",Biology (Basel) 12(2)-288: 20. 2023 [10 Feb 2023] [epublished],,Asteraceae Leucanthemum meridionale Le Grand,(Le Grand)
wfo-1000077962,urn:lsid:ipni.org:names:77355604-1,Sanvitalia sect. Sulcatus,Skibicki,Syst. Bot. 49(3): 643. 2024 [19 Nov 2024] [epublished],,,
wfo-1000077973,urn:lsid:ipni.org:names:77355623-1,Jacquemontia mohotaniensis,Staples & Butaud,Pacific Sci. 78(2): 157. 2025 [6 Jan 2025] ,,,
wfo-1000077974,urn:lsid:ipni.org:names:77355624-1,Jacquemontia distigma,(Benth.) Halford,Pacific Sci. 78(2): 154. 2025 [6 Jan 2025] [epublished],,Convolvulaceae Polymeria distigma Benth.,(Benth.)
wfo-1000077975,urn:lsid:ipni.org:names:77355625-1,Jacquemontia flexuosa,(Spreng.) Halford,Pacific Sci. 78(2): 155. 2025 [6 Jan 2025] [epublished],,Convolvulaceae Convolvulus flexuosus Spreng.,(Spreng.)
wfo-1000078004,urn:lsid:ipni.org:names:77355664-1,Centaurea × panciciana,Prodan,Centaur. Român. 114. 1930 (as 'Pančičiana'),,,
wfo-1200110353,urn:lsid:ipni.org:names:77355906-1,Taraxacum platycarpum var. montanum,Nakai ex Koidz.,Bot. Mag. (Tokyo) 33: 207. 1919 ,nom. inval. nom. nud.,,
wfo-1200110422,urn:lsid:ipni.org:names:77355930-1,Phrygia,Bosc,"Nouv. Dict. Hist. Nat. [Déterville], ed. 2. 26: 17. 1818 [26 Dec 1818] ",,,
wfo-4100004933,urn:lsid:ipni.org:names:77355932-1,Verutum,Bosc,"Nouv. Dict. Hist. Nat. [Déterville], ed. 2. 35: 452. 1819 [11 Dec 1819] ",nom. illeg. nom. superfl.,,
