WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000082477,urn:lsid:ipni.org:names:77364158-1,Cousinia nothosect. Coronopsis,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082478,urn:lsid:ipni.org:names:77364159-1,Cousinia nothosect. Cynarocaules,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082479,urn:lsid:ipni.org:names:77364160-1,Cousinia nothosect. Cynaroferae,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082480,urn:lsid:ipni.org:names:77364161-1,Cousinia nothosect. Pulchecarpae,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082481,urn:lsid:ipni.org:names:77364162-1,Cousinia nothosect. Pulchepinae,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082482,urn:lsid:ipni.org:names:77364163-1,Cousinia nothosect. Serracousinia,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082483,urn:lsid:ipni.org:names:77364164-1,Cousinia nothosect. Sphaeroides,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082484,urn:lsid:ipni.org:names:77364165-1,Liatris nothosect. Gramago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082485,urn:lsid:ipni.org:names:77364166-1,Liatris nothosect. Liafolium,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082486,urn:lsid:ipni.org:names:77364167-1,Liatris nothosect. Lirago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113554,urn:lsid:ipni.org:names:77364168-1,Liatris nothoser. Elerago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113555,urn:lsid:ipni.org:names:77364169-1,Liatris nothoser. Lirago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113556,urn:lsid:ipni.org:names:77364170-1,Liatris nothoser. Punosae,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113557,urn:lsid:ipni.org:names:77364171-1,Liatris nothoser. Scrago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082651,urn:lsid:ipni.org:names:77364390-1,Liatris sect. Suprago,(Gaertn.) DC.,Prodr. [A. P. de Candolle] 5: 129. 1836 ,,Asteraceae Suprago Gaertn.,(Gaertn.)
wfo-1000082652,urn:lsid:ipni.org:names:77364391-1,Liatris nothosect. Liprago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113604,urn:lsid:ipni.org:names:77364392-1,Liatris nothoser. Liprago,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082663,urn:lsid:ipni.org:names:77364412-1,Cirsium × borderi,Rouy,Rev. Bot. Syst. Geogr. Bot. 2: 43. 1904 [1 Apr 1904] ,nom. inval. nom. nud.,,
wfo-1000082691,urn:lsid:ipni.org:names:77364466-1,Cirsium × arisitense,H.J.Coste & Soulié,Bull. Soc. Bot. France 44: CVI. 1899 [May 1899] ,,,
wfo-1000082693,urn:lsid:ipni.org:names:77364468-1,Cirsium × gayi,Rouy,"Rev. Bot. Syst. Geogr. Bot. 2: 5, 44. 1904 [1 Apr 1904] ",,,
wfo-0000114571,urn:lsid:ipni.org:names:77364663-1,Cirsium semidecurrens,Klett & Richt.,Fl. Leipzig 673. 1830 ,,,
wfo-1000082787,urn:lsid:ipni.org:names:77364872-1,Synotis lhozhagensis,M.Tang bis,PhytoKeys 259: 164. 2025 [1 Jul 2025] [epublished],,,
,77180876-1,Artemisia occidentalisichuanensis var. denticulata,,"Bull. Bot. Res., Harbin 8(3): 3. 1988 ",,,
,69744-3,Helipterum,DC. ex Lindl.,"Intr. Nat. Syst. Bot., ed. 2. 260. 1836 [Jul 1836] ",,,
,240667-2,Sonchus asper,All.,Fl. Pedem. 1: 222. 1785 ,,,
,77162770-1,Oriastrum minutum,"(Phil.) Nicola, S.E.Freire & Ariza",Darwiniana n.s. 3(1): 68. 2015 [31 Jul 2015] ,,Asteraceae Tylloma minutum Phil.,(Phil.)
,261688-2,Uropappus lindleyi var. clevelandii,(Greene) Jeps.,Fl. W. Calif. [Jepson] 494. 1901 ,,Asteraceae Calais clevelandii Greene,(Greene)
