WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100006037,urn:lsid:ipni.org:names:77367339-1,subtrib. Albiziinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-1200114306,urn:lsid:ipni.org:names:77367340-1,trib. Aldineae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006038,urn:lsid:ipni.org:names:77367341-1,subtrib. Amherstiinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006039,urn:lsid:ipni.org:names:77367342-1,subtrib. Anonychiinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006040,urn:lsid:ipni.org:names:77367343-1,subtrib. Browneinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006041,urn:lsid:ipni.org:names:77367344-1,trib. Cabarieae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006042,urn:lsid:ipni.org:names:77367345-1,subtrib. Caesalpiniinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006043,urn:lsid:ipni.org:names:77367346-1,subtrib. Calliandrinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006044,urn:lsid:ipni.org:names:77367347-1,subtrib. Chidlowiinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 146. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006045,urn:lsid:ipni.org:names:77367348-1,trib. Clitorieae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006046,urn:lsid:ipni.org:names:77367349-1,subtrib. Cojobinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006047,urn:lsid:ipni.org:names:77367350-1,subtrib. Cylicodiscinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006048,urn:lsid:ipni.org:names:77367351-1,subtrib. Daleinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006049,urn:lsid:ipni.org:names:77367352-1,trib. Duparquetieae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006050,urn:lsid:ipni.org:names:77367353-1,subtrib. Entadinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006051,urn:lsid:ipni.org:names:77367354-1,subtrib. Fillaeopsidinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006052,urn:lsid:ipni.org:names:77367355-1,trib. Haplormosieae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006053,urn:lsid:ipni.org:names:77367356-1,subtrib. Hoffmannseggiinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006054,urn:lsid:ipni.org:names:77367357-1,subtrib. Inginae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] ,Fabaceae,,,
wfo-4100006055,urn:lsid:ipni.org:names:77367358-1,subtrib. Jupunbinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 147. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006056,urn:lsid:ipni.org:names:77367359-1,subtrib. Lachesiodendrinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006057,urn:lsid:ipni.org:names:77367360-1,subtrib. Mimosinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006058,urn:lsid:ipni.org:names:77367361-1,subtrib. Neltuminae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006059,urn:lsid:ipni.org:names:77367362-1,subtrib. Newtoniinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006060,urn:lsid:ipni.org:names:77367363-1,trib. Oberholzerieae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006061,urn:lsid:ipni.org:names:77367364-1,trib. Orphanodendreae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006062,urn:lsid:ipni.org:names:77367365-1,subtrib. Pithecellobiinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006063,urn:lsid:ipni.org:names:77367366-1,subtrib. Plathymeniinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006064,urn:lsid:ipni.org:names:77367367-1,subtrib. Prosopidinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006065,urn:lsid:ipni.org:names:77367368-1,subtrib. Pseudosenegaliinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 148. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006066,urn:lsid:ipni.org:names:77367369-1,subtrib. Samaneinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 149. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006067,urn:lsid:ipni.org:names:77367370-1,subtrib. Sanjappinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 149. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006068,urn:lsid:ipni.org:names:77367371-1,subtrib. Senegaliinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 149. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006069,urn:lsid:ipni.org:names:77367372-1,subtrib. Stryphnodendrinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 149. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-4100006070,urn:lsid:ipni.org:names:77367373-1,subtrib. Sympetalandrinae,K.W.Jiang & Z.H.Feng,Plant 13(3): 149. 2025 [13 Aug 2025] [epublished],Fabaceae,,,
wfo-1200114125,urn:lsid:ipni.org:names:77367618-1,Trifolium campestre f. dubium,(A.Kern. ex Menyh.) Soó,Acta Bot. Acad. Sci. Hung. 11: 241. 1965 ,Leguminosae,,Leguminosae Trifolium procumbens L. f. dubium A.Kern. ex Menyh.,(A.Kern. ex Menyh.)
wfo-1200114126,urn:lsid:ipni.org:names:77367619-1,Trifolium campestre f. pascuarum,(Menyh.) Soó,"Acta Bot. Acad. Sci. Hung. 11: 241. 1965 , as 'pascuorum'",Leguminosae,,Leguminosae Trifolium procumbens L. f. pascuarum Menyh.,(Menyh.)
wfo-1200114308,urn:lsid:ipni.org:names:77367620-1,Trifolium medium f. speciosissimum,(Schur) Soó,Acta Bot. Acad. Sci. Hung. 11: 241. 1965 ,Leguminosae,,Leguminosae Trifolium medium L. var. speciosissimum Schur,(Schur)
wfo-4100006184,urn:lsid:ipni.org:names:77367844-1,Afrolobium,C.H.Stirt. & Muasya,S. African J. Bot. 185: 357. 2025 [15 Aug 2025] [epublished],Leguminosae,,,
wfo-1000083826,urn:lsid:ipni.org:names:77367887-1,Astragalus neoorthocarpus,Zuloaga & C.A.Zanotti,"Darwiniana n.s., 13(1): 191. 2025 [3 Jul 2025] [epublished]",Leguminosae,,,
wfo-1000083845,urn:lsid:ipni.org:names:77367919-1,Indigofera paludicola,du Preez & Schrire,S. African J. Bot. 184: 557. 2025 [epublished],Leguminosae,,,
wfo-1200114335,urn:lsid:ipni.org:names:77368079-1,Barklya,H.Low ex C.Turner & J.Spencer,"Florist Fruitist Gard. Misc. 12: 9. 1859 [Jan 1859] , as 'Barklaya'",Leguminosae,,,
wfo-1200114336,urn:lsid:ipni.org:names:77368080-1,Barklya syringifolia,H.Low ex C.Turner & J.Spencer,"Florist Fruitist Gard. Misc. 12: 9. 1859 [Jan 1859] , as 'syringaeflora''",Leguminosae,,,
