WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079497,urn:lsid:ipni.org:names:77358523-1,Anthonya bergiana,(Schltdl.) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes bergiana Schltdl.,(Schltdl.)
wfo-1000079498,urn:lsid:ipni.org:names:77358524-1,Anthonya eckloniana,(Kunze) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena eckloniana Kunze,(Kunze)
wfo-1000079499,urn:lsid:ipni.org:names:77358525-1,Anthonya depauperata,(Baker) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes depauperata Baker,(Baker)
wfo-1000079500,urn:lsid:ipni.org:names:77358526-1,Anthonya dinteri,(Brause) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes dinteri Brause,(Brause)
wfo-1000079501,urn:lsid:ipni.org:names:77358527-1,Anthonya ceterachoides,(A.W.Klopper & Klopper) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes ceterachoides A.W.Klopper & Klopper,(A.W.Klopper & Klopper)
wfo-1200111852,urn:lsid:ipni.org:names:77358528-1,Anthonya hirta subsp. laxa,(Kunze) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hirta Sw. var. laxa Kunze,(Kunze)
wfo-1000079502,urn:lsid:ipni.org:names:77358529-1,Anthonya contracta,(Kunze) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hirta Sw. var. contracta Kunze,(Kunze)
wfo-1200111853,urn:lsid:ipni.org:names:77358530-1,Anthonya hirta subsp. watermeyeri,(Verdc.) Windham & Pryer,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hirta  var. watermeyeri Verdc.,(Verdc.)
wfo-1000079503,urn:lsid:ipni.org:names:77358531-1,Anthonya nielsii,(W.Jacobsen) Windham & Pryer,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes nielsii W.Jacobsen,(W.Jacobsen)
wfo-1000079504,urn:lsid:ipni.org:names:77358532-1,Anthonya marlothii,(Hieron.) Windham & Pryer,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena marlothii Hieron.,(Hieron.)
wfo-1000079505,urn:lsid:ipni.org:names:77358533-1,Anthonya parviloba,(Sw.) Windham & Pryer,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Adiantum parvilobum Sw.,(Sw.)
