WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200113960,urn:lsid:ipni.org:names:77366105-1,Dryopteris affinis f. picoensis,Fraser-Jenk.,Fern Gaz. 22(5): 218. 2024 [24 Dec 2024] ,Dryopteridaceae,,,
wfo-0001361097,urn:lsid:ipni.org:names:77366106-1,Dryopteris affinis f. paleaceolobata,(T.Moore) Fraser-Jenk.,Fern Gaz. 22(5): 218. 2024 [24 Dec 2024] ,Dryopteridaceae,,Thelypteridaceae Lastrea filix-mas (L.) C.Presl var. paleaceolobata T.Moore,(T.Moore)
wfo-0001359240,urn:lsid:ipni.org:names:77366107-1,Dryopteris affinis f. borreri,(Newman) Fraser-Jenk.,Fern Gaz. 22(5): 222. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris filix-mas (L.) Schott var. borreri Newman,(Newman)
wfo-1200113961,urn:lsid:ipni.org:names:77366108-1,Aspidium filix-mas var. dilatatum,Luerss.,Pterid. Holst. 90. 1903 [Jan-Mar 1903] ,Dryopteridaceae,,,
wfo-1200113962,urn:lsid:ipni.org:names:77366109-1,Dryopteris affinis f. dilatata,(Luerss.) Fraser-Jenk.,Fern Gaz. 22(5): 222. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Aspidium filix-mas (L.) Sw. var. dilatatum Luerss.,(Luerss.)
wfo-1200114025,urn:lsid:ipni.org:names:77366110-1,Dryopteris affinis f. robusta,(Oberh. & Tavel ex Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 224. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris affinis (Lowe) Fraser-Jenk. subsp. robusta Oberh. & Tavel ex Fraser-Jenk.,(Oberh. & Tavel ex Fraser-Jenk.)
wfo-1200113963,urn:lsid:ipni.org:names:77366111-1,Aspidium filix-mas var. trapezioides,Laubenb.,Jahres-Ber. Naturwiss. Vereins Elberfeld 9: 61. 1899 ,Dryopteridaceae,,,
wfo-1200113964,urn:lsid:ipni.org:names:77366112-1,Dryopteris affinis f. trapezioides,(Laubenb.) Fraser-Jenk.,Fern Gaz. 22(5): 224. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Aspidium filix-mas (L.) Sw. var. trapezioides Laubenb.,(Laubenb.)
wfo-1200113965,urn:lsid:ipni.org:names:77366113-1,Dryopteris affinis var. austrogallica,Fraser-Jenk. & Boudrie,Fern Gaz. 22(5): 225. 2024 [24 Dec 2024] ,Dryopteridaceae,,,
wfo-0001375229,urn:lsid:ipni.org:names:77366114-1,Dryopteris affinis var. distans,(Viv.) Fraser-Jenk.,Fern Gaz. 22(5): 226. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Aspidium distans Viv.,(Viv.)
wfo-1200113966,urn:lsid:ipni.org:names:77366115-1,Dryopteris oreades subsp. corsica,Fraser-Jenk.,Fern Gaz. 22(5): 227. 2024 [24 Dec 2024] ,Dryopteridaceae,,,
wfo-1200113973,urn:lsid:ipni.org:names:77366153-1,Dryopteris wallichiana f. gigantea,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 233. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris affinis (Lowe) Fraser-Jenk. var. gigantea Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200102868,urn:lsid:ipni.org:names:77366154-1,Dryopteris paleacea f. rubiginosa,Fomin,Vĕstn. Tiflissk. Bot. Sada 20: 46. 1911 ,Dryopteridaceae,,,
wfo-1200113974,urn:lsid:ipni.org:names:77366155-1,Dryopteris wallichiana f. rubiginosa,(Fomin) Fraser-Jenk.,Fern Gaz. 22(5): 233. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris paleacea Hand.-Mazz. f. rubiginosa Fomin,(Fomin)
wfo-1200114028,urn:lsid:ipni.org:names:77366156-1,Dryopteris × complexa nothovar. contorta,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 235. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris complexa  nothosubsp. contorta Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200113975,urn:lsid:ipni.org:names:77366157-1,Dryopteris × complexa nothovar. hibernica,Fraser-Jenk. & Trewren,Fern Gaz. 22(5): 235. 2024 [24 Dec 2024] ,Dryopteridaceae,,,
wfo-1200113976,urn:lsid:ipni.org:names:77366158-1,Dryopteris × complexa nothosubsp. convoluta,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 236. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris × convoluta Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200113977,urn:lsid:ipni.org:names:77366160-1,Dryopteris × complexa nothovar. rufosquama,Fraser-Jenk.,Fern Gaz. 22(5): 236. 2024 [24 Dec 2024] ,Dryopteridaceae,,,
wfo-1200113978,urn:lsid:ipni.org:names:77366161-1,Dryopteris × complexa nothovar. occidentalis,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 236. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris × convoluta Fraser-Jenk. nothosubsp. occidentalis Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200113979,urn:lsid:ipni.org:names:77366163-1,Dryopteris × complexa nothosubsp. complanata,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 236. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris × complanata Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200024996,urn:lsid:ipni.org:names:77366164-1,Dryopteris × complexa nothosubsp. inconspicua,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 236. 2024 [24 Dec 2024] ,Dryopteridaceae,isonym,Dryopteridaceae Dryopteris × convoluta Fraser-Jenk. nothosubsp. inconspicua Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200114029,urn:lsid:ipni.org:names:77366165-1,Dryopteris × complexa nothof. critica,(Fraser-Jenk.) Fraser-Jenk.,Fern Gaz. 22(5): 237. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris complexa  nothosubsp. critica Fraser-Jenk.,(Fraser-Jenk.)
wfo-1200114030,urn:lsid:ipni.org:names:77366166-1,Dryopteris × complexa nothof. urbachensis,(S.Jess. & Bujnoch) Fraser-Jenk.,Fern Gaz. 22(5): 237. 2024 [24 Dec 2024] ,Dryopteridaceae,,Dryopteridaceae Dryopteris × urbachensis S.Jess. & Bujnoch,(S.Jess. & Bujnoch)
wfo-1200101916,urn:lsid:ipni.org:names:77366435-1,Aspidium rigidum var. australe,Ten.,Atti Ist. Incorr. Nap. 6: 144. 1830 ,Dryopteridaceae,,,
wfo-1200102890,urn:lsid:ipni.org:names:77366436-1,Dryopteris rigida var. balearica,Litard.,Bull. Géogr. Bot. 21: 23. 1911 ,Dryopteridaceae,,,
wfo-1200101915,urn:lsid:ipni.org:names:77366437-1,Aspidium rigidum f. fallax,Milde,Verh. K. K. Zool.-Bot. Ges. Wien 14(Abh): 12. 1864 ,Dryopteridaceae,,,
wfo-1200114040,urn:lsid:ipni.org:names:77366499-1,Polypodium lineatum,Colebr. ex A.Braun,Z. Deutsch. Geol. Ges. 4(3): 557. 1852 ,Polypodiaceae,,,
wfo-1000083496,urn:lsid:ipni.org:names:77366500-1,Menisciopsis lineata,(Colebr. ex A.Braun) Kovalchuk,Phytotaxa 712(2): 196. 2025 [30 Jul 2025] [epuplished],Thelypteridaceae,,Polypodiaceae Polypodium lineatum Colebr. ex A.Braun,(Colebr. ex A.Braun)
