WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000086997,urn:lsid:ipni.org:names:77373840-1,Kohleria lanuginosa,(J.Sm.) S.S.Ying,New Taxa New Names 8: 327. 2025 [30 Nov 2025] [epublished],,Dennstaedtiaceae Isoloma lanuginosum J.Sm.,(J.Sm.)
wfo-1000086998,urn:lsid:ipni.org:names:77373841-1,Tydaea insignis,J.Dix,Proc. Roy. Hort. Soc. London 1: 579. 1861 ,,,
wfo-1000086999,urn:lsid:ipni.org:names:77373842-1,Kohleria insignis,(J.Dix) S.S.Ying,New Taxa New Names 8: 327. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Tydaea insignis J.Dix,(J.Dix)
wfo-1000087000,urn:lsid:ipni.org:names:77373843-1,Kohleria × pyramidalis,(Regel) S.S.Ying,New Taxa New Names 8: 327. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Tydaea pyramidalis Regel,(Regel)
wfo-1200116451,urn:lsid:ipni.org:names:77373845-1,Kohleria × regelii,(Heer) S.S.Ying,New Taxa New Names 8: 327. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Tydaea × regelii Heer,(Heer)
wfo-1200116452,urn:lsid:ipni.org:names:77373851-1,Kohleria pulchra,(Heer) S.S.Ying,New Taxa New Names 8: 329. 2025 [30 Nov 2025] [epublished],isonym,Gesneriaceae Tydaea × pulchra Heer,(Heer)
wfo-1000087004,urn:lsid:ipni.org:names:77373853-1,Conradia leucantha,Van Houtte ex E.Otto,Hamburger Garten- Blumenzeitung 10: 121. 1854 ,,,
wfo-1000087005,urn:lsid:ipni.org:names:77373854-1,Gesneria leucantha,(Van Houtte ex E.Otto) S.S.Ying,New Taxa New Names 8: 329. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Conradia leucantha Van Houtte ex E.Otto,(Van Houtte ex E.Otto)
wfo-1000087006,urn:lsid:ipni.org:names:77373855-1,Sinningia coccinea,(Rojas Acosta) S.S.Ying,New Taxa New Names 8: 329. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Gesneria coccinea Rojas Acosta,(Rojas Acosta)
wfo-1000087007,urn:lsid:ipni.org:names:77373858-1,Gesneria martensii,S.S.Ying,New Taxa New Names 8: 330. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087008,urn:lsid:ipni.org:names:77373859-1,Episcia coccinea,(Hort.Bull.) S.S.Ying,New Taxa New Names 8: 330. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Cyrtodeira coccinea Hort.Bull.,(Hort.Bull.)
wfo-1000087009,urn:lsid:ipni.org:names:77373861-1,Drymonia guttata,(Decne.) S.S.Ying,New Taxa New Names 8: 330. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Macrochlamys guttata Decne.,(Decne.)
wfo-1000087010,urn:lsid:ipni.org:names:77373862-1,Drymonia involucrata,(Decne.) S.S.Ying,New Taxa New Names 8: 331. 2025 [30 Nov 2025] [epublished],nom. inval.    Basionym not validly published,Gesneriaceae Macrochlamys involucrata Decne.,(Decne.)
wfo-1000087013,urn:lsid:ipni.org:names:77373867-1,Didymocarpus leveillei,S.S.Ying,New Taxa New Names 8: 331. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087016,urn:lsid:ipni.org:names:77373872-1,Cyrtandra acutiserrata,(Schltr.) S.S.Ying,New Taxa New Names 8: 331. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Cyrtandropsis acutiserrata Schltr.,(Schltr.)
wfo-1000087017,urn:lsid:ipni.org:names:77373875-1,Cyrtandra neoguineana,S.S.Ying,"New Taxa New Names 8: 332. 2025 [30 Nov 2025] , as 'neo-guineana' [epublished]",,,
wfo-1000087018,urn:lsid:ipni.org:names:77373876-1,Cyrtandra waldii,S.S.Ying,New Taxa New Names 8: 332. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087019,urn:lsid:ipni.org:names:77373877-1,Cyrtandra djamuensis,(Schltr.) ,New Taxa New Names 8: 333. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Cyrtandropsis djamuensis Schltr.,(Schltr.)
wfo-1200116454,urn:lsid:ipni.org:names:77373880-1,Cyrtandra epiphytica,(Schltr.) S.S.Ying,New Taxa New Names 8: 333. 2025 [30 Nov 2025] [epublished],nom. illeg. later homonym,Gesneriaceae Cyrtandropsis epiphytica Schltr.,(Schltr.)
wfo-1000087021,urn:lsid:ipni.org:names:77373882-1,Cyrtandra finisterrae,(Schltr.) S.S.Ying,New Taxa New Names 8: 334. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Cyrtandropsis finisterrae Schltr.,(Schltr.)
wfo-1000087022,urn:lsid:ipni.org:names:77373883-1,Cyrtandra inflata,(Schltr.) S.S.Ying,New Taxa New Names 8: 335. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Cyrtandropsis inflata Schltr.,(Schltr.)
wfo-1000087023,urn:lsid:ipni.org:names:77373884-1,Cyrtandra etappenbergii,S.S.Ying,New Taxa New Names 8: 335. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087024,urn:lsid:ipni.org:names:77373885-1,Cyrtandra gebirgswaldensis,S.S.Ying,New Taxa New Names 8: 336. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087025,urn:lsid:ipni.org:names:77373886-1,Cyrtandra urwaldensis,S.S.Ying,New Taxa New Names 8: 337. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087026,urn:lsid:ipni.org:names:77373888-1,Cyrtandra nebelwildernensis,S.S.Ying,New Taxa New Names 8: 337. 2025 [30 Nov 2025] [epublished],,,
wfo-1200116456,urn:lsid:ipni.org:names:77373889-1,Cyrtandra subintegra,(Schltr.) S.S.Ying,New Taxa New Names 8: 338. 2025 [30 Nov 2025] [epublished],nom. illeg. later homonym,Gesneriaceae Cyrtandropsis subintegra Schltr.,(Schltr.)
wfo-1000087027,urn:lsid:ipni.org:names:77373890-1,Cyrtandra hunsteinspitzensis,S.S.Ying,New Taxa New Names 8: 338. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087028,urn:lsid:ipni.org:names:77373891-1,Cyrtandra monoica,(Lauterb.) S.S.Ying,New Taxa New Names 8: 338. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Cyrtandropsis monoica Lauterb.,(Lauterb.)
wfo-1000087029,urn:lsid:ipni.org:names:77373893-1,Cyrtandra kanehirae,S.S.Ying,New Taxa New Names 8: 339. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087030,urn:lsid:ipni.org:names:77373895-1,Cyrtandra takeuchii,S.S.Ying,New Taxa New Names 8: 339. 2025 [30 Nov 2025] [epublished],,,
wfo-1000087031,urn:lsid:ipni.org:names:77373897-1,Columnea makoyi,S.S.Ying,"New Taxa New Names 8: 339. 2025 [30 Nov 2025] , as 'makoyii' [epublished]",,,
wfo-1000087032,urn:lsid:ipni.org:names:77373899-1,Aeschynanthus mjoebergii,(Merr.) S.S.Ying,New Taxa New Names 8: 341. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Trichosporum mjoebergii Merr.,(Merr.)
wfo-1000087033,urn:lsid:ipni.org:names:77373901-1,Aeschynanthus oligodontus,(Merr.) S.S.Ying,New Taxa New Names 8: 341. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Trichosporum oligodontum Merr.,(Merr.)
wfo-1000087037,urn:lsid:ipni.org:names:77373910-1,Vanhouttea caulescens,(Glaz.) S.S.Ying,New Taxa New Names 8: 343. 2025 [30 Nov 2025] [epublished],nom. inval.    Basionym not effectively published,Gesneriaceae Houttea caulescens Glaz.,(Glaz.)
wfo-1000087038,urn:lsid:ipni.org:names:77373912-1,Achimenes pardina,(Linden ex Larché) S.S.Ying,New Taxa New Names 8: 343. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Locheria pardina Linden ex Larché,(Linden ex Larché)
wfo-1000087039,urn:lsid:ipni.org:names:77373913-1,Achimenes × myriostigma,(Van Houtte) S.S.Ying,New Taxa New Names 8: 343. 2025 [30 Nov 2025] [epublished],,Gesneriaceae Plectopoma × myriostigma Van Houtte,(Van Houtte)
wfo-1200116367,urn:lsid:ipni.org:names:77373924-1,Plectopoma × naegelioides f. aureoroseum,Van Houtte,"Ann. Gén. Hort. 17: 70. 1867 , as 'aureo-roseum'",,,
wfo-1200116496,urn:lsid:ipni.org:names:77373925-1,Achimenes naegelioides [infrasp.unranked] aureo-roseum,(Van Houtte) S.S.Ying,New Taxa New Names 8: 344. 2025 [30 Nov 2025] [epublished],"nom. inval.    Contrary to Art. 37.1., ICN (2025), no indication of rank.",Gesneriaceae Plectopoma × naegelioides Van Houtte f. aureoroseum Van Houtte,(Van Houtte)
wfo-1200116368,urn:lsid:ipni.org:names:77373929-1,Plectopoma × naegelioides f. corallinum,Van Houtte,Ann. Gén. Hort. 17: 67. 1867 ,,,
wfo-1200116497,urn:lsid:ipni.org:names:77373931-1,Achimenes naegelioides [infrasp.unranked] corallinum,(Van Houtte) S.S.Ying,New Taxa New Names 8: 345. 2025 [30 Nov 2025] [epublished],"nom. inval.    Contrary to Art. 37.1., ICN (2025), no indication of rank.",Gesneriaceae Plectopoma × naegelioides Van Houtte f. corallinum Van Houtte,(Van Houtte)
wfo-1200116459,urn:lsid:ipni.org:names:77373953-1,Gesneria elongata,Humb. ex Maund,Botanist 1:27. 1837 ,isonym,,
wfo-1000087069,urn:lsid:ipni.org:names:77373954-1,Gesneria humboldtii,S.S.Ying,New Taxa New Names 8: 329. 2025 [30 Nov 2025] [epublished],nom. illeg. nom. superfl.,,
wfo-4100006356,urn:lsid:ipni.org:names:77374063-1,Anisophyllaea,Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],"nom. illeg. later homonym    , presumably should be treated as a homonym under Art. 53.2, ICN (2025).",,
wfo-1000087147,urn:lsid:ipni.org:names:77374064-1,Anisophyllaea sesquifolia,(C.B.Clarke) Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Didissandra sesquifolia C.B.Clarke,(C.B.Clarke)
wfo-4100006357,urn:lsid:ipni.org:names:77374065-1,Neoraphiocarpus,F.P.Liu & Yin Z.Wang,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087148,urn:lsid:ipni.org:names:77374066-1,Neoraphiocarpus longipedunculatus,(C.Y.Wu ex H.W.Li) F.P.Liu & Yin Z.Wang,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Didissandra longipedunculata C.Y.Wu ex H.W.Li,(C.Y.Wu ex H.W.Li)
wfo-1000087149,urn:lsid:ipni.org:names:77374067-1,Neoraphiocarpus maguanensis,(Y.M.Shui & W.H.Chen) Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Raphiocarpus maguanensis Y.M.Shui & W.H.Chen,(Y.M.Shui & W.H.Chen)
wfo-4100006358,urn:lsid:ipni.org:names:77374068-1,Kaiyua,Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087150,urn:lsid:ipni.org:names:77374069-1,Kaiyua kurzii,(C.B.Clarke) Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Didymocarpus kurzii C.B.Clarke,(C.B.Clarke)
wfo-1000087151,urn:lsid:ipni.org:names:77374070-1,Kaiyua longicaulis,(W.T.Wang & K.Y.Pan) Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] publication online,,Gesneriaceae Briggsia longicaulis W.T.Wang & K.Y.Pan,(W.T.Wang & K.Y.Pan)
wfo-4100006359,urn:lsid:ipni.org:names:77374071-1,Pseudobriggsia,F.P.Liu & Yin Z.Wang,J. Syst. Evol. 64(x): 11 of 14. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087152,urn:lsid:ipni.org:names:77374072-1,Pseudobriggsia damingshanensis,(L.Wu & B.Pan) F.P.Liu & Yin Z.Wang,J. Syst. Evol. 64(x): 12 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Briggsia damingshanensis L.Wu & B.Pan,(L.Wu & B.Pan)
wfo-1000087153,urn:lsid:ipni.org:names:77374073-1,Briggsiopsis macrosiphon,(Hance) Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 12 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Chirita macrosiphon Hance,(Hance)
wfo-4100006360,urn:lsid:ipni.org:names:77374074-1,Hispidopalata,Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 10 of 14. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087154,urn:lsid:ipni.org:names:77374075-1,Hispidopalata dongxingensis,(Chun ex K.Y.Pan) Yin Z.Wang & F.P.Liu,J. Syst. Evol. 64(x): 10 of 14. 2025 [13 Oct 2025] [epublished],,Gesneriaceae Briggsia dongxingensis Chun ex K.Y.Pan,(Chun ex K.Y.Pan)
wfo-1000087155,urn:lsid:ipni.org:names:77374076-1,Hispidopalata bicallosa,"(C.H.Nguyen, Aver. & F.Wen) F.P.Liu & Yin Z.Wang",J. Syst. Evol. 64(x): 10 of 14. 2025 [13 Oct 2025] [epublished],,"Gesneriaceae Raphiocarpus bicallosus C.H.Nguyen, Aver. & F.Wen","(C.H.Nguyen, Aver. & F.Wen)"
wfo-1000087156,urn:lsid:ipni.org:names:77374077-1,Hispidopalata tamdaoensis,"(Phuong, Xuyen & Y.G.Wei) Yin Z.Wang & F.P.Liu","J. Syst. Evol. 64(x): 10 of 14. 2025 [13 Oct 2025] [epublished] , as 'tamdaoensa'",,"Gesneriaceae Raphiocarpus tamdaoensis Phuong, Xuyen & Y.G.Wei","(Phuong, Xuyen & Y.G.Wei)"
wfo-4100006362,urn:lsid:ipni.org:names:77374223-1,Yaoa,Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 854. 2025 [20 Nov 2025] [epublished]",,,
wfo-4100006363,urn:lsid:ipni.org:names:77374224-1,Paraloxocarpus,Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 856. 2025 [20 Nov 2025] [epublished]",,,
wfo-1000087217,urn:lsid:ipni.org:names:77374378-1,Columnea rubromarginata,J.L.Clark & Clavijo,PhytoKeys 268: 203. 2025 [29 Dec 2025] [epublished],,,
wfo-1000087223,urn:lsid:ipni.org:names:77374386-1,Yaoa argentea,(B.L.Burtt) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 854. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus argenteus B.L.Burtt,(B.L.Burtt)
wfo-1000087224,urn:lsid:ipni.org:names:77374387-1,Yaoa burttii,(T.L.Yao) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 854. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus burttii T.L.Yao,(T.L.Yao)
wfo-1000087225,urn:lsid:ipni.org:names:77374388-1,Yaoa conicapsularis,(C.B.Clarke) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus conicapsularis C.B.Clarke,(C.B.Clarke)
wfo-1000087226,urn:lsid:ipni.org:names:77374389-1,Yaoa coodei,(B.L.Burtt) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Henckelia coodei B.L.Burtt,(B.L.Burtt)
wfo-1000087227,urn:lsid:ipni.org:names:77374390-1,Yaoa littoralis,(T.L.Yao) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus littoralis T.L.Yao,(T.L.Yao)
wfo-1000087228,urn:lsid:ipni.org:names:77374391-1,Yaoa repens,(B.L.Burtt) Z.Yu Li & M.Q.Han,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus repens B.L.Burtt,(B.L.Burtt)
wfo-1000087229,urn:lsid:ipni.org:names:77374392-1,Yaoa segelamensis,(T.L.Yao) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus segelamensis T.L.Yao,(T.L.Yao)
wfo-1000087230,urn:lsid:ipni.org:names:77374393-1,Yaoa taeniophyllus,(B.L.Burtt) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Henckelia taeniophylla B.L.Burtt,(B.L.Burtt)
wfo-1000087231,urn:lsid:ipni.org:names:77374394-1,Yaoa stapfii,(Kraenzl.) Z.Yu Li & F.P.Liu,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus stapfii Kraenzl.,(Kraenzl.)
wfo-1000087232,urn:lsid:ipni.org:names:77374395-1,Yaoa verbeniflos,(C.B.Clarke) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 855. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus verbeniflos C.B.Clarke,(C.B.Clarke)
wfo-1000087233,urn:lsid:ipni.org:names:77374396-1,Yaoa violoides,(C.B.Clarke) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 856. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus violoides C.B.Clarke,(C.B.Clarke)
wfo-1000087234,urn:lsid:ipni.org:names:77374397-1,Paraloxocarpus angustifolius,(Ridl.) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 857. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus angustifolius Ridl.,(Ridl.)
wfo-1000087235,urn:lsid:ipni.org:names:77374398-1,Paraloxocarpus caeruleus,(Ridl.) Z.Y.Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 857. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus caeruleus Ridl.,(Ridl.)
wfo-1000087236,urn:lsid:ipni.org:names:77374399-1,Paraloxocarpus caulescens,(B.L.Burtt) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 857. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus caulescens B.L.Burtt,(B.L.Burtt)
wfo-1000087237,urn:lsid:ipni.org:names:77374400-1,Paraloxocarpus holttumii,(M.R.Hend.) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 857. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus holttumii M.R.Hend.,(M.R.Hend.)
wfo-1000087238,urn:lsid:ipni.org:names:77374401-1,Paraloxocarpus meijeri,(B.L.Burtt) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 858. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus meijeri B.L.Burtt,(B.L.Burtt)
wfo-1000087239,urn:lsid:ipni.org:names:77374402-1,Paraloxocarpus rufescens,(C.B.Clarke) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 858. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus rufescens C.B.Clarke,(C.B.Clarke)
wfo-1000087240,urn:lsid:ipni.org:names:77374403-1,Paraloxocarpus semitortus,(C.B.Clarke) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 858. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus semitortus C.B.Clarke,(C.B.Clarke)
wfo-1000087241,urn:lsid:ipni.org:names:77374404-1,Paraloxocarpus sericeus,(Ridl.) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 858. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Didymocarpus sericeus Ridl.,(Ridl.)
wfo-1000087242,urn:lsid:ipni.org:names:77374405-1,Paraloxocarpus sericiflavus,(Kiew & Banka) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 858. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Henckelia sericiflava Kiew & Banka,(Kiew & Banka)
wfo-1000087243,urn:lsid:ipni.org:names:77374406-1,Paraloxocarpus tunkui,(Kiew) Z.Yu Li & Yin Z.Wang,"Bull. Bot. Res., Harbin 45(6): 858. 2025 [20 Nov 2025] [epublished]",,Gesneriaceae Loxocarpus tunkui Kiew,(Kiew)
