WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089703,urn:lsid:ipni.org:names:77379043-1,Trichogalium cotinoides,(Cham. & Schltdl.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium cotinoides Cham. & Schltdl.,(Cham. & Schltdl.)
wfo-1000089705,urn:lsid:ipni.org:names:77379045-1,Trichogalium crassifolium,(W.C.Chen) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium crassifolium W.C.Chen,(W.C.Chen)
wfo-1000089707,urn:lsid:ipni.org:names:77379047-1,Trichogalium croceum,(Ruiz & Pav.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium croceum Ruiz & Pav.,(Ruiz & Pav.)
wfo-1000089708,urn:lsid:ipni.org:names:77379048-1,Trichogalium cryptanthum,(Hemsl.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium cryptanthum Hemsl.,(Hemsl.)
wfo-1000089709,urn:lsid:ipni.org:names:77379049-1,Trichogalium curvihirtum,(Ehrend. & McGill.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium curvihirtum Ehrend. & McGill.,(Ehrend. & McGill.)
wfo-1000089710,urn:lsid:ipni.org:names:77379050-1,Trichogalium dempsterae,(B.L.Turner) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium dempsterae B.L.Turner,(B.L.Turner)
wfo-1000089712,urn:lsid:ipni.org:names:77379052-1,Trichogalium densum,(Hook.f.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium densum Hook.f.,(Hook.f.)
wfo-1000089714,urn:lsid:ipni.org:names:77379054-1,Trichogalium desereticum,(Dempster & Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium desereticum Dempster & Ehrend.,(Dempster & Ehrend.)
wfo-1000089716,urn:lsid:ipni.org:names:77379056-1,Trichogalium diabolense,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium diabolense Dempster,(Dempster)
wfo-1000089737,urn:lsid:ipni.org:names:77379078-1,Trichogalium diffusoramosum,(Dempster & Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium diffusoramosum Dempster & Ehrend.,(Dempster & Ehrend.)
wfo-1000089739,urn:lsid:ipni.org:names:77379080-1,Trichogalium diphyllum,(K.Schum.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Relbunium diphyllum K.Schum.,(K.Schum.)
wfo-1000089740,urn:lsid:ipni.org:names:77379081-1,Trichogalium ecuadoricum,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium ecuadoricum Dempster,(Dempster)
wfo-1000089741,urn:lsid:ipni.org:names:77379082-1,Trichogalium elegans,(Wall.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium elegans Wall.,(Wall.)
wfo-1000089743,urn:lsid:ipni.org:names:77379084-1,Trichogalium emeryense,(Dempster & Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium emeryense Dempster & Ehrend.,(Dempster & Ehrend.)
wfo-1000089745,urn:lsid:ipni.org:names:77379086-1,Trichogalium ephedroides,(Willk.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium ephedroides Willk.,(Willk.)
wfo-1000089746,urn:lsid:ipni.org:names:77379087-1,Trichogalium equisetoides,(Cham. & Schltdl.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Rubia equisetoides Cham. & Schltdl.,(Cham. & Schltdl.)
wfo-1000089748,urn:lsid:ipni.org:names:77379089-1,Trichogalium ericoides,(Lam.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium ericoides Lam.,(Lam.)
wfo-1000089749,urn:lsid:ipni.org:names:77379090-1,Trichogalium eriocarpum,(Bartl. ex DC.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium eriocarpum Bartl. ex DC.,(Bartl. ex DC.)
wfo-1000089750,urn:lsid:ipni.org:names:77379091-1,Trichogalium espiniacicum,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium espiniacicum Dempster,(Dempster)
wfo-1000089752,urn:lsid:ipni.org:names:77379093-1,Trichogalium fendleri,(A.Gray) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium fendleri A.Gray,(A.Gray)
wfo-1000089753,urn:lsid:ipni.org:names:77379094-1,Trichogalium ferrugineum,(K.Krause) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium ferrugineum K.Krause,(K.Krause)
wfo-1000089755,urn:lsid:ipni.org:names:77379096-1,Trichogalium formosense,(Ohwi) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium formosense Ohwi,(Ohwi)
wfo-1000089756,urn:lsid:ipni.org:names:77379097-1,Trichogalium forrestii,(Diels) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium forrestii Diels,(Diels)
wfo-1000089810,urn:lsid:ipni.org:names:77379160-1,Trichogalium fruticosum,(Willd.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium fruticosum Willd.,(Willd.)
wfo-1000089811,urn:lsid:ipni.org:names:77379161-1,Trichogalium fuegianum,(Hook.f.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium fuegianum Hook.f.,(Hook.f.)
wfo-1000089812,urn:lsid:ipni.org:names:77379162-1,Trichogalium fuscum,(M.Martens & Galeotti) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium fuscum M.Martens & Galeotti,(M.Martens & Galeotti)
wfo-1000089814,urn:lsid:ipni.org:names:77379164-1,Trichogalium galapagoense,(Wiggins) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium galapagoense Wiggins,(Wiggins)
wfo-1000089815,urn:lsid:ipni.org:names:77379165-1,Trichogalium gaudichaudii,(DC.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium gaudichaudii DC.,(DC.)
wfo-1000089816,urn:lsid:ipni.org:names:77379166-1,Trichogalium gilliesii,(Hook. & Arn.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium gilliesii Hook. & Arn.,(Hook. & Arn.)
wfo-1000089817,urn:lsid:ipni.org:names:77379167-1,Trichogalium glaberrimum,(Hemsl.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium glaberrimum Hemsl.,(Hemsl.)
wfo-1000089818,urn:lsid:ipni.org:names:77379168-1,Trichogalium glabrescens,(Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium grayanum  subsp. glabrescens Ehrend.,(Ehrend.)
wfo-1000089819,urn:lsid:ipni.org:names:77379169-1,Trichogalium glandulosum,(Hand.-Mazz.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium glandulosum Hand.-Mazz.,(Hand.-Mazz.)
wfo-1000089820,urn:lsid:ipni.org:names:77379170-1,Trichogalium gracilicaule,(Ehrend. & Bacigalupo) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium gracilicaule Ehrend. & Bacigalupo,(Ehrend. & Bacigalupo)
wfo-1000089821,urn:lsid:ipni.org:names:77379171-1,Trichogalium gracillimum,(Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Relbunium gracillimum Ehrend.,(Ehrend.)
wfo-1000089822,urn:lsid:ipni.org:names:77379172-1,Trichogalium grande,(McClatchie) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium grande McClatchie,(McClatchie)
wfo-1000089823,urn:lsid:ipni.org:names:77379173-1,Trichogalium grayanum,(Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium grayanum Ehrend.,(Ehrend.)
wfo-1000089824,urn:lsid:ipni.org:names:77379174-1,Trichogalium guadalupense,(Spreng.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Rubia guadalupensis Spreng.,(Spreng.)
wfo-1000089825,urn:lsid:ipni.org:names:77379175-1,Trichogalium hallii,(Munz & I.M.Johnst.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hallii Munz & I.M.Johnst.,(Munz & I.M.Johnst.)
wfo-1000089826,urn:lsid:ipni.org:names:77379176-1,Trichogalium hardhamiae,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hardhamiae Dempster,(Dempster)
wfo-1000089827,urn:lsid:ipni.org:names:77379177-1,Trichogalium hatschbachii,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hatschbachii Dempster,(Dempster)
wfo-1000089828,urn:lsid:ipni.org:names:77379178-1,Trichogalium hilendiae,(Dempster & Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hilendiae Dempster & Ehrend.,(Dempster & Ehrend.)
wfo-1000089829,urn:lsid:ipni.org:names:77379179-1,Trichogalium hintoniorum,(B.L.Turner) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hintoniorum B.L.Turner,(B.L.Turner)
wfo-1000089831,urn:lsid:ipni.org:names:77379181-1,Trichogalium hirsutum,(Ruiz & Pav.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hirsutum Ruiz & Pav.,(Ruiz & Pav.)
wfo-1000089832,urn:lsid:ipni.org:names:77379182-1,Trichogalium hirtiflorum,(Req. ex DC.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hirtiflorum Req. ex DC.,(Req. ex DC.)
wfo-1000089833,urn:lsid:ipni.org:names:77379183-1,Trichogalium hirtum,(Lam.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hirtum Lam.,(Lam.)
wfo-1000089834,urn:lsid:ipni.org:names:77379184-1,Trichogalium hispidulum,(Michx.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hispidulum Michx.,(Michx.)
wfo-1000089835,urn:lsid:ipni.org:names:77379185-1,Trichogalium huancavelicum,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium huancavelicum Dempster,(Dempster)
wfo-1000089836,urn:lsid:ipni.org:names:77379186-1,Trichogalium humile,(Cham. & Schltdl.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium humile Cham. & Schltdl.,(Cham. & Schltdl.)
wfo-1000089837,urn:lsid:ipni.org:names:77379187-1,Trichogalium humilioides,(M.L.Porto & Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Relbunium humilioides M.L.Porto & Ehrend.,(M.L.Porto & Ehrend.)
wfo-1000089838,urn:lsid:ipni.org:names:77379188-1,Trichogalium hupehense,(Pamp.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hupehense Pamp.,(Pamp.)
wfo-1000089839,urn:lsid:ipni.org:names:77379189-1,Trichogalium hypocarpium,(L.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Valantia hypocarpia L.,(L.)
wfo-1000089840,urn:lsid:ipni.org:names:77379190-1,Trichogalium hypotrichium,(A.Gray) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hypotrichium A.Gray,(A.Gray)
wfo-1000089841,urn:lsid:ipni.org:names:77379191-1,Trichogalium hystricocarpum,(Greenm.) Kadereit & Schneew.,Taxon 75(2)-e70119: 24. 2026 [30 Mar 2026] ,,Rubiaceae Galium hystricocarpum Greenm.,(Greenm.)
wfo-0000218795,urn:lsid:ipni.org:names:77379333-1,Ixora nigricans,R.Br. ex Wight & Arn.,Prodr. Fl. Ind. Orient. 428. 1834 ,,,
wfo-1000089877,urn:lsid:ipni.org:names:77379353-1,Hoffmannia espejoana,Zamudio,Phytoneuron 2026-03: 2. [10 Mar 2026] ,,,
wfo-1000089911,urn:lsid:ipni.org:names:77379408-1,Ophiorrhiza mizoramensis,Lalnunf. & Lalawmp.,Feddes Repert. 137(1)-e70036: [5 of 7]. 2026 [4 Feb 2026] ,,,
wfo-1000089917,urn:lsid:ipni.org:names:77379420-1,Palicourea arirambana,(Standl.) C.M.Taylor,Novon 34: 6. 2026 [5 Feb 2026] ,,Rubiaceae Psychotria arirambana Standl.,(Standl.)
wfo-1000089918,urn:lsid:ipni.org:names:77379421-1,Palicourea campinaranana,C.M.Taylor,Novon 34: 8. 2026 [5 Feb 2026] ,,,
wfo-1000089919,urn:lsid:ipni.org:names:77379422-1,Palicourea cuscana,C.M.Taylor,Novon 34: 10. 2026 [5 Feb 2026] ,,,
wfo-1000089920,urn:lsid:ipni.org:names:77379423-1,Palicourea dalyana,C.M.Taylor,Novon 34: 12. 2026 [5 Feb 2026] ,,,
wfo-1000089921,urn:lsid:ipni.org:names:77379424-1,Palicourea duende,C.M.Taylor,Novon 34: 14. 2026 [5 Feb 2026] ,,,
wfo-1000089931,urn:lsid:ipni.org:names:77379436-1,Palicourea fallax,C.M.Taylor,Novon 34: 16. 2026 [5 Feb 2026] ,,,
wfo-1000089932,urn:lsid:ipni.org:names:77379437-1,Palicourea farfanii,C.M.Taylor,Novon 34: 19. 2026 [5 Feb 2026] ,,,
wfo-1000089933,urn:lsid:ipni.org:names:77379438-1,Palicourea hooveri,C.M.Taylor,Novon 34: 21. 2026 [5 Feb 2026] ,,,
wfo-1000089334,urn:lsid:ipni.org:names:77379439-1,Palicourea hylocharis,(Standl.) C.M.Taylor,Novon 34: 23. 2026 [5 Feb 2026] ,,Rubiaceae Psychotria hylocharis Standl.,(Standl.)
wfo-1000089934,urn:lsid:ipni.org:names:77379440-1,Palicourea mcdanielii,C.M.Taylor,Novon 34: 24. 2026 [5 Feb 2026] ,,,
wfo-1000089935,urn:lsid:ipni.org:names:77379441-1,Palicourea ortiziana,C.M.Taylor,Novon 34: 27. 2026 [5 Feb 2026] ,,,
wfo-1000089936,urn:lsid:ipni.org:names:77379442-1,Palicourea santiagoana,C.M.Taylor,Novon 34: 29. 2026 [5 Feb 2026] ,,,
wfo-1000089937,urn:lsid:ipni.org:names:77379443-1,Palicourea yapacanensis,(Steyerm.) C.M.Taylor,Novon 34: 31. 2026 [5 Feb 2026] ,,Rubiaceae Psychotria yapacanensis Steyerm.,(Steyerm.)
